date,areaName,areaCode,hospitalCases,newAdmissions,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newPillarTwoTestsByPublishDate,newDeaths28DaysByPublishDate,newPillarOneTestsByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesPCROnlyBySpecimenDate,newPCRTestsByPublishDate,newLFDTests,newCasesLFDOnlyBySpecimenDate,cumPeopleVaccinatedSecondDoseByPublishDate,newCasesByPublishDate,covidOccupiedMVBeds
2022-01-14,Northern Ireland,N92000002,272,28,2692,2,28118,4,3314,,,31432,0,,1303859,2954,25
2022-01-13,Northern Ireland,N92000002,276,39,2890,8,31877,14,3505,,,35382,0,,1303385,2980,22
2022-01-12,Northern Ireland,N92000002,292,36,3130,11,30668,2,3200,,,33868,0,,1302751,2922,24
2022-01-11,Northern Ireland,N92000002,300,35,3232,0,24862,1,4241,,,29103,0,,1302313,3420,22
2022-01-10,Northern Ireland,N92000002,306,50,3614,0,30015,6,3702,,,33717,0,,1301888,2706,22
2022-01-09,Northern Ireland,N92000002,300,38,2838,7,28096,2,2670,,,30766,0,,1301486,3760,25
2022-01-08,Northern Ireland,N92000002,297,32,2637,2,40030,5,2815,,,42845,0,,1300880,3458,26
2022-01-07,Northern Ireland,N92000002,298,31,2708,3,33078,0,3462,,,36540,0,,1300880,6444,26
2022-01-06,Northern Ireland,N92000002,309,44,3578,2,40293,4,5364,,,45657,0,,1300341,6877,24
2022-01-05,Northern Ireland,N92000002,307,40,6819,3,40379,3,4452,,,44831,0,,1299712,7133,24
2022-01-04,Northern Ireland,N92000002,306,44,8470,5,41136,15,4392,,,45528,0,,1297911,30423,25
2022-01-03,Northern Ireland,N92000002,304,36,7309,3,160452,0,12289,,,172741,0,,1297302,0,26
2022-01-02,Northern Ireland,N92000002,294,29,6912,4,0,0,0,,,0,0,,1296881,0,25
2022-01-01,Northern Ireland,N92000002,289,41,5385,4,0,0,0,,,0,0,,1296598,0,25
2021-12-31,Northern Ireland,N92000002,274,45,7996,3,0,1,0,,,0,0,,1296530,7215,25
2021-12-30,Northern Ireland,N92000002,261,39,8740,0,40032,3,3377,,,43409,0,,1296369,4701,24
2021-12-29,Northern Ireland,N92000002,252,44,8976,4,32421,14,3896,,,36317,0,,1295873,22972,29
2021-12-28,Northern Ireland,N92000002,237,24,8410,4,177190,0,9928,,,187118,0,,1295315,0,25
2021-12-27,Northern Ireland,N92000002,235,32,7310,3,0,0,0,,,0,0,,1294883,0,26
2021-12-26,Northern Ireland,N92000002,214,25,3518,2,0,0,0,,,0,0,,1294604,0,25
2021-12-25,Northern Ireland,N92000002,205,21,2662,4,0,0,0,,,0,0,,1294511,0,28
2021-12-24,Northern Ireland,N92000002,205,30,4290,0,0,3,0,,,0,0,,1294510,3286,25
2021-12-23,Northern Ireland,N92000002,208,20,4318,3,38484,1,3134,,,41618,0,,1294487,3227,26
2021-12-22,Northern Ireland,N92000002,215,26,4372,1,39859,3,3414,,,43273,0,,1294004,3231,26
2021-12-21,Northern Ireland,N92000002,204,18,3828,2,36909,3,3538,,,40447,0,,1293141,2096,26
2021-12-20,Northern Ireland,N92000002,214,12,2710,4,29140,1,2985,,,32125,0,,1292111,2148,23
2021-12-19,Northern Ireland,N92000002,235,15,2101,1,31102,2,2315,,,33417,0,,1290988,1798,24
2021-12-18,Northern Ireland,N92000002,230,18,1975,2,39089,5,2134,,,41223,0,,1290378,2075,23
2021-12-17,Northern Ireland,N92000002,232,23,1835,5,43479,3,2937,,,46416,0,,1289809,1887,24
2021-12-16,Northern Ireland,N92000002,245,25,2006,3,36143,6,2957,,,39100,0,,1288937,2237,25
2021-12-15,Northern Ireland,N92000002,242,22,2224,6,36621,4,2963,,,39584,0,,1287587,2156,27
2021-12-14,Northern Ireland,N92000002,248,21,2205,5,30872,4,3670,,,34542,0,,1286401,1581,27
2021-12-13,Northern Ireland,N92000002,260,20,1932,3,22861,4,2495,,,25356,0,,1285566,1431,29
2021-12-12,Northern Ireland,N92000002,263,23,1434,3,22544,3,2299,,,24843,0,,1284350,1548,32
2021-12-11,Northern Ireland,N92000002,257,26,1439,3,26430,3,2259,,,28689,0,,1283759,1446,30
2021-12-10,Northern Ireland,N92000002,246,22,1464,2,26406,2,2774,,,29180,0,,1283220,1806,31
2021-12-09,Northern Ireland,N92000002,250,20,1681,4,29506,4,3138,,,32644,0,,1282373,1819,30
2021-12-08,Northern Ireland,N92000002,265,27,1886,3,27111,5,2925,,,30036,0,,1281400,1933,34
2021-12-07,Northern Ireland,N92000002,266,25,1801,5,25763,5,2970,,,28733,0,,1280350,1658,28
2021-12-06,Northern Ireland,N92000002,260,26,1932,5,19115,1,3019,,,22134,0,,1279456,1635,28
2021-12-05,Northern Ireland,N92000002,261,25,1527,2,19599,7,2144,,,21743,0,,1278405,1422,25
2021-12-04,Northern Ireland,N92000002,247,22,1399,7,21879,9,2104,,,23983,0,,1276190,1642,26
2021-12-03,Northern Ireland,N92000002,246,25,1581,6,27607,4,2916,,,30523,0,,1276190,1908,28
2021-12-02,Northern Ireland,N92000002,243,28,1889,4,26592,2,2625,,,29217,0,,1275441,2272,28
2021-12-01,Northern Ireland,N92000002,239,17,1992,2,30284,4,2681,,,32965,0,,1274046,1992,24
2021-11-30,Northern Ireland,N92000002,249,34,1968,2,23936,2,2840,,,26776,0,,1272784,1585,23
2021-11-29,Northern Ireland,N92000002,251,22,2018,2,17246,4,3002,,,20248,0,,1271490,1464,24
2021-11-28,Northern Ireland,N92000002,265,26,1496,5,15963,2,2064,,,18027,0,,1270186,1405,27
2021-11-27,Northern Ireland,N92000002,253,17,1355,3,14247,2,1890,,,16137,0,,1266367,1482,25
2021-11-26,Northern Ireland,N92000002,255,22,1425,3,17081,9,2347,,,19428,0,,1266367,2004,22
2021-11-25,Northern Ireland,N92000002,266,18,1619,9,25865,5,2414,,,28279,0,,1266367,1549,24
2021-11-24,Northern Ireland,N92000002,280,23,1644,4,21516,4,2653,,,24169,0,,1265081,1931,25
2021-11-23,Northern Ireland,N92000002,287,24,1774,7,20960,4,2950,,,23910,0,,1263765,1476,25
2021-11-22,Northern Ireland,N92000002,291,26,1866,4,15177,3,3007,,,18184,0,,1262592,1469,26
2021-11-21,Northern Ireland,N92000002,301,20,1470,3,14790,7,1905,,,16695,0,,1261448,1406,25
2021-11-20,Northern Ireland,N92000002,288,24,1415,9,13143,6,1825,,,14968,0,,1260708,1846,22
2021-11-19,Northern Ireland,N92000002,285,28,1642,2,17489,7,2500,,,19989,0,,1260274,1690,21
2021-11-18,Northern Ireland,N92000002,289,25,1681,9,21522,6,2278,,,23800,0,,1259572,1681,22
2021-11-17,Northern Ireland,N92000002,295,29,1746,5,19461,12,3096,,,22557,0,,1258632,1848,26
2021-11-16,Northern Ireland,N92000002,293,24,1755,12,19448,5,2798,,,22246,0,,1257405,1698,26
2021-11-15,Northern Ireland,N92000002,303,22,1876,6,16994,5,2855,,,19849,0,,1256509,1457,28
2021-11-14,Northern Ireland,N92000002,317,23,1469,3,14572,5,1858,,,16430,0,,1255645,1377,25
2021-11-13,Northern Ireland,N92000002,305,33,1345,4,10670,3,1931,,,12601,0,,1255108,1806,27
2021-11-12,Northern Ireland,N92000002,290,27,1303,4,16770,2,2357,,,19127,0,,1254811,1087,27
2021-11-11,Northern Ireland,N92000002,290,22,1482,5,16127,6,2460,,,18587,0,,1254145,1462,30
2021-11-10,Northern Ireland,N92000002,295,30,1470,6,16896,7,2684,,,19580,0,,1252813,1765,28
2021-11-09,Northern Ireland,N92000002,293,28,1593,8,18905,7,2805,,,21710,0,,1251729,1228,28
2021-11-08,Northern Ireland,N92000002,301,26,1511,7,13717,11,3184,,,16901,0,,1250850,1028,31
2021-11-07,Northern Ireland,N92000002,307,20,1028,7,11423,4,1591,,,13014,0,,1249719,1035,34
2021-11-06,Northern Ireland,N92000002,296,23,998,6,8664,6,1961,,,10625,0,,1248919,1194,34
2021-11-05,Northern Ireland,N92000002,298,29,1092,4,12598,4,2444,,,15042,0,,1248555,1164,32
2021-11-04,Northern Ireland,N92000002,307,25,1187,6,15097,12,2560,,,17657,0,,1247566,1481,31
2021-11-03,Northern Ireland,N92000002,308,27,1182,12,21005,9,2621,,,23626,0,,1246319,995,30
2021-11-02,Northern Ireland,N92000002,317,35,1160,8,12755,2,2862,,,15617,0,,1245772,1114,29
2021-11-01,Northern Ireland,N92000002,317,21,1249,4,13038,10,2830,,,15868,0,,1244920,948,28
2021-10-31,Northern Ireland,N92000002,329,25,960,6,10634,6,1884,,,12518,0,,1244076,1001,28
2021-10-30,Northern Ireland,N92000002,317,25,960,8,10113,8,1824,,,11937,0,,1243641,1207,23
2021-10-29,Northern Ireland,N92000002,306,27,1073,10,14394,7,2441,,,16835,0,,1243091,1321,25
2021-10-28,Northern Ireland,N92000002,308,34,1174,6,15731,9,3678,,,19409,0,,1242418,1122,24
2021-10-27,Northern Ireland,N92000002,306,35,1242,7,15756,6,2494,,,18250,0,,1241684,1291,26
2021-10-26,Northern Ireland,N92000002,303,25,1263,4,14102,4,2742,,,16844,0,,1240821,1124,26
2021-10-25,Northern Ireland,N92000002,311,29,1229,5,11534,4,1282,,,12816,0,,1239986,1019,24
2021-10-24,Northern Ireland,N92000002,312,24,1052,3,9608,5,2053,,,11661,0,,1239213,1061,22
2021-10-23,Northern Ireland,N92000002,298,28,1009,6,11151,10,1795,,,12946,0,,1238606,1323,23
2021-10-22,Northern Ireland,N92000002,288,21,1052,11,17191,7,2231,,,19422,0,,1238076,1355,24
2021-10-21,Northern Ireland,N92000002,302,30,1137,7,17580,4,2439,,,20019,0,,1237115,1051,25
2021-10-20,Northern Ireland,N92000002,300,29,1396,3,13709,6,2571,,,16280,0,,1235242,1423,22
2021-10-19,Northern Ireland,N92000002,299,38,1462,5,14240,8,2964,,,17204,0,,1233927,1367,20
2021-10-18,Northern Ireland,N92000002,299,35,1450,9,16134,3,2697,,,18831,0,,1225250,1091,24
2021-10-17,Northern Ireland,N92000002,284,33,1065,2,12576,4,1904,,,14480,0,,1224810,966,24
2021-10-16,Northern Ireland,N92000002,270,19,1001,6,8723,4,1639,,,10362,0,,1224459,1218,24
2021-10-15,Northern Ireland,N92000002,265,24,1096,4,13616,4,2739,,,16355,0,,1223799,1349,22
2021-10-14,Northern Ireland,N92000002,275,20,1252,5,20180,6,2696,,,22876,0,,1223097,1304,27
2021-10-13,Northern Ireland,N92000002,280,28,1296,5,18466,1,2639,,,21105,0,,1221785,1471,26
2021-10-12,Northern Ireland,N92000002,292,28,1403,3,17077,6,2949,,,20026,0,,1221045,1278,21
2021-10-11,Northern Ireland,N92000002,306,28,1444,5,14266,5,2462,,,16728,0,,1219960,1109,25
2021-10-10,Northern Ireland,N92000002,304,14,1154,2,12748,3,1850,,,14598,0,,1219098,1115,26
2021-10-09,Northern Ireland,N92000002,305,27,1007,5,10315,4,2230,,,12545,0,,1218509,1274,26
2021-10-08,Northern Ireland,N92000002,298,28,1239,4,15104,2,2263,,,17367,0,,1217565,1276,28
2021-10-07,Northern Ireland,N92000002,291,28,1275,3,18169,4,2209,,,20378,0,,1216564,1305,26
2021-10-06,Northern Ireland,N92000002,287,33,1277,2,20069,2,2352,,,22421,0,,1215311,1339,27
2021-10-05,Northern Ireland,N92000002,290,33,1289,3,16829,3,2668,,,19497,0,,1214464,1209,27
2021-10-04,Northern Ireland,N92000002,281,24,1326,3,15883,3,2793,,,18676,0,,1213124,1080,28
2021-10-03,Northern Ireland,N92000002,276,23,1044,1,13803,2,1940,,,15743,0,,1211686,892,27
2021-10-02,Northern Ireland,N92000002,267,21,899,4,9077,1,1724,,,10801,0,,1210458,992,25
2021-10-01,Northern Ireland,N92000002,263,31,915,2,15201,8,2235,,,17436,0,,1209561,1039,26
2021-09-30,Northern Ireland,N92000002,264,16,1022,5,17914,2,2473,,,20387,0,,1208665,1163,25
2021-09-29,Northern Ireland,N92000002,279,25,1162,3,20186,2,2556,,,22742,0,,1207801,1320,27
2021-09-28,Northern Ireland,N92000002,274,19,1115,3,18784,4,2645,,,21429,0,,1206919,1078,24
2021-09-27,Northern Ireland,N92000002,283,33,1328,4,14208,4,2610,,,16818,0,,1206162,903,25
2021-09-26,Northern Ireland,N92000002,279,24,913,4,13752,6,1668,,,15420,0,,1205042,1020,23
2021-09-25,Northern Ireland,N92000002,266,24,823,5,18088,5,2002,,,20090,0,,1204438,1120,23
2021-09-24,Northern Ireland,N92000002,260,20,936,6,23318,8,2283,,,25601,0,,1204006,1030,23
2021-09-23,Northern Ireland,N92000002,275,25,1080,8,18435,8,2216,,,20651,0,,1203664,1165,25
2021-09-22,Northern Ireland,N92000002,288,28,1104,9,23001,4,2613,,,25614,0,,1203117,1060,26
2021-09-21,Northern Ireland,N92000002,302,35,1211,4,16800,4,2689,,,19489,0,,1202311,1145,25
2021-09-20,Northern Ireland,N92000002,307,32,1259,4,18000,5,2619,,,20619,0,,1201657,1020,27
2021-09-19,Northern Ireland,N92000002,309,20,939,5,17549,5,1735,,,19284,0,,1201074,889,28
2021-09-18,Northern Ireland,N92000002,300,22,866,4,12118,6,1753,,,13871,0,,1200606,1072,27
2021-09-17,Northern Ireland,N92000002,300,31,987,10,20679,10,2718,,,23397,0,,1200436,1239,31
2021-09-16,Northern Ireland,N92000002,319,29,1064,7,25398,5,2580,,,27978,0,,1199906,1071,33
2021-09-15,Northern Ireland,N92000002,329,36,1192,3,21216,10,2604,,,23820,0,,1199165,1304,33
2021-09-14,Northern Ireland,N92000002,328,27,1283,10,19831,7,2977,,,22808,0,,1198596,1590,36
2021-09-13,Northern Ireland,N92000002,350,34,1377,10,21810,8,2586,,,24396,0,,1197505,1199,32
2021-09-12,Northern Ireland,N92000002,355,29,920,8,20534,6,1922,,,22456,0,,1196000,1031,33
2021-09-11,Northern Ireland,N92000002,355,31,1003,6,23953,3,2140,,,26093,0,,1194869,1424,35
2021-09-10,Northern Ireland,N92000002,348,24,1372,1,31542,6,2617,,,34159,0,,1192643,1687,35
2021-09-09,Northern Ireland,N92000002,374,37,1654,6,32188,8,2421,,,34609,0,,1188527,1831,34
2021-09-08,Northern Ireland,N92000002,371,48,1550,10,30888,6,2938,,,33826,0,,1184987,1210,33
2021-09-07,Northern Ireland,N92000002,374,46,1661,5,21226,7,3488,,,24714,0,,1181487,1748,35
2021-09-06,Northern Ireland,N92000002,372,46,1756,4,21783,9,2718,,,24501,0,,1177318,1764,36
2021-09-05,Northern Ireland,N92000002,362,37,1299,13,22102,7,1841,,,23943,0,,1174021,1232,34
2021-09-04,Northern Ireland,N92000002,348,32,1211,7,16436,7,1933,,,18369,0,,1171130,1812,35
2021-09-03,Northern Ireland,N92000002,337,45,1376,6,26129,9,2752,,,28881,0,,1169483,1248,38
2021-09-02,Northern Ireland,N92000002,331,32,1389,8,15212,12,2558,,,17770,0,,1167574,793,38
2021-09-01,Northern Ireland,N92000002,346,42,1497,13,13431,9,2862,,,16293,0,,1165322,1472,37
2021-08-31,Northern Ireland,N92000002,351,37,1594,7,17237,6,3212,,,20449,0,,1163562,1313,37
2021-08-30,Northern Ireland,N92000002,351,42,1423,7,12178,6,1989,,,14167,0,,1161433,1259,33
2021-08-29,Northern Ireland,N92000002,336,35,1078,8,11602,9,2919,,,14521,0,,1159756,1225,31
2021-08-28,Northern Ireland,N92000002,336,34,1166,10,11640,6,824,,,12464,0,,1158349,1430,29
2021-08-27,Northern Ireland,N92000002,338,50,1457,5,16962,5,2196,,,19158,0,,1157174,1875,27
2021-08-26,Northern Ireland,N92000002,336,42,1653,5,22077,4,3554,,,25631,0,,1155558,1550,26
2021-08-25,Northern Ireland,N92000002,330,49,1712,4,17461,5,2327,,,19788,0,,1153122,1771,26
2021-08-24,Northern Ireland,N92000002,334,42,1658,5,15089,12,2873,,,17962,0,,1150123,1648,26
2021-08-23,Northern Ireland,N92000002,333,47,1771,8,14237,9,2225,,,16462,0,,1147741,1320,28
2021-08-22,Northern Ireland,N92000002,331,38,1284,10,9659,11,1949,,,11608,0,,1146016,1485,33
2021-08-21,Northern Ireland,N92000002,318,42,1483,12,8911,4,2083,,,10994,0,,1143706,1612,33
2021-08-20,Northern Ireland,N92000002,301,40,1603,5,11861,9,2471,,,14332,0,,1140923,2397,33
2021-08-19,Northern Ireland,N92000002,312,32,1817,7,20225,9,2898,,,23123,0,,1136902,1963,31
2021-08-18,Northern Ireland,N92000002,325,37,1791,11,17005,11,3160,,,20165,0,,1132946,1345,32
2021-08-17,Northern Ireland,N92000002,335,45,1688,7,12220,7,2687,,,14907,0,,1129084,1564,33
2021-08-16,Northern Ireland,N92000002,327,45,1697,4,13387,3,2606,,,15993,0,,1123936,1306,34
2021-08-15,Northern Ireland,N92000002,320,36,1312,2,11716,3,1841,,,13557,0,,1120187,1294,32
2021-08-14,Northern Ireland,N92000002,308,34,1230,4,12814,5,2276,,,15090,0,,1116681,1437,28
2021-08-13,Northern Ireland,N92000002,297,33,1326,6,14412,4,2834,,,17246,0,,1113944,1389,32
2021-08-12,Northern Ireland,N92000002,315,48,1372,6,14271,3,2623,,,16894,0,,1109693,1610,32
2021-08-11,Northern Ireland,N92000002,301,40,1443,5,19920,3,2695,,,22615,0,,1104905,1467,31
2021-08-10,Northern Ireland,N92000002,294,40,1428,3,15097,2,2892,,,17989,0,,1100236,1305,32
2021-08-09,Northern Ireland,N92000002,287,36,1408,3,12310,8,2812,,,15122,0,,1094987,1031,34
2021-08-08,Northern Ireland,N92000002,299,35,1092,8,9411,1,1859,,,11270,0,,1089222,1129,29
2021-08-07,Northern Ireland,N92000002,284,33,1056,3,9292,6,1942,,,11234,0,,1084263,1349,33
2021-08-06,Northern Ireland,N92000002,275,34,1211,5,13880,4,2935,,,16815,0,,1079825,1434,28
2021-08-05,Northern Ireland,N92000002,277,42,1402,4,14479,3,2781,,,17260,0,,1073342,1641,27
2021-08-04,Northern Ireland,N92000002,271,35,1340,3,19053,1,3459,,,22512,0,,1068860,1040,29
2021-08-03,Northern Ireland,N92000002,274,27,1294,1,9683,6,2925,,,12608,0,,1062797,1082,26
2021-08-02,Northern Ireland,N92000002,282,39,1169,3,11195,5,2785,,,13980,0,,1056278,872,23
2021-08-01,Northern Ireland,N92000002,279,38,868,7,6999,5,2090,,,9089,0,,1048595,1072,24
2021-07-31,Northern Ireland,N92000002,276,36,871,5,8308,8,2206,,,10514,0,,1043909,1177,21
2021-07-30,Northern Ireland,N92000002,269,40,1016,5,12193,3,2623,,,14816,0,,1040265,1101,25
2021-07-29,Northern Ireland,N92000002,263,31,1199,6,12664,2,2587,,,15251,0,,1036362,1471,25
2021-07-28,Northern Ireland,N92000002,269,46,1327,3,17387,3,3261,,,20648,0,,1030507,1600,23
2021-07-27,Northern Ireland,N92000002,265,34,1417,2,13987,3,3533,,,17520,0,,1022646,1473,21
2021-07-26,Northern Ireland,N92000002,267,49,1302,0,10996,0,3091,,,14087,0,,1016691,639,16
2021-07-25,Northern Ireland,N92000002,246,45,1050,1,10950,2,1911,,,12861,0,,1011471,1264,14
2021-07-24,Northern Ireland,N92000002,217,27,1036,2,10099,1,1885,,,11984,0,,1008906,1520,11
2021-07-23,Northern Ireland,N92000002,209,44,1262,2,10504,1,2156,,,12660,0,,1006725,1337,8
2021-07-22,Northern Ireland,N92000002,194,56,1351,2,9845,0,3151,,,12996,0,,1003634,1430,5
2021-07-21,Northern Ireland,N92000002,160,41,1488,1,14287,2,1698,,,15985,0,,1001669,1973,3
2021-07-20,Northern Ireland,N92000002,140,37,1495,1,13204,1,2480,,,15684,0,,995493,1138,2
2021-07-19,Northern Ireland,N92000002,131,37,1692,1,9925,1,2727,,,12652,0,,988658,1776,3
2021-07-18,Northern Ireland,N92000002,123,24,1006,1,13615,1,1766,,,15381,0,,982562,537,3
2021-07-17,Northern Ireland,N92000002,107,17,1149,0,6259,2,1839,,,8098,0,,978587,1402,3
2021-07-16,Northern Ireland,N92000002,96,23,1406,3,11698,0,2300,,,13998,0,,973998,1380,1
2021-07-15,Northern Ireland,N92000002,91,26,1322,0,15273,0,1972,,,17245,0,,963532,1083,1
2021-07-14,Northern Ireland,N92000002,81,25,1170,0,10194,1,2708,,,12902,0,,957236,636,1
2021-07-13,Northern Ireland,N92000002,66,13,902,0,5412,0,2363,,,7775,0,,950145,511,1
2021-07-12,Northern Ireland,N92000002,65,12,523,0,6856,0,2106,,,8962,0,,943778,528,1
2021-07-11,Northern Ireland,N92000002,59,13,478,1,5034,1,1560,,,6594,0,,942014,605,1
2021-07-10,Northern Ireland,N92000002,54,12,488,1,7555,1,1502,,,9057,0,,938477,445,1
2021-07-09,Northern Ireland,N92000002,51,8,578,1,10658,0,1827,,,12485,0,,932963,605,0
2021-07-08,Northern Ireland,N92000002,51,14,629,0,9875,0,1898,,,11773,0,,926855,627,0
2021-07-07,Northern Ireland,N92000002,48,8,624,0,10518,0,2182,,,12700,0,,920078,570,1
2021-07-06,Northern Ireland,N92000002,45,12,556,0,7629,0,2493,,,10122,0,,912250,417,1
2021-07-05,Northern Ireland,N92000002,38,10,517,0,9780,0,2427,,,12207,0,,904607,420,1
2021-07-04,Northern Ireland,N92000002,35,3,383,0,6660,0,1615,,,8275,0,,897209,533,1
2021-07-03,Northern Ireland,N92000002,35,3,349,0,9573,0,1774,,,11347,0,,890335,460,1
2021-07-02,Northern Ireland,N92000002,36,6,379,0,10332,1,2085,,,12417,0,,883864,339,1
2021-07-01,Northern Ireland,N92000002,35,6,419,1,9170,0,1867,,,11037,0,,877402,326,2
2021-06-30,Northern Ireland,N92000002,31,10,437,0,9592,0,2370,,,11962,0,,871216,375,2
2021-06-29,Northern Ireland,N92000002,30,7,409,0,7672,0,2246,,,9918,0,,862932,278,2
2021-06-28,Northern Ireland,N92000002,26,6,328,0,8340,0,2622,,,10962,0,,855736,211,2
2021-06-27,Northern Ireland,N92000002,22,1,207,0,5953,0,1550,,,7503,0,,850004,261,0
2021-06-26,Northern Ireland,N92000002,22,6,247,0,5844,0,1754,,,7598,0,,845626,298,0
2021-06-25,Northern Ireland,N92000002,18,2,251,0,9609,0,2032,,,11641,0,,841666,229,0
2021-06-24,Northern Ireland,N92000002,19,3,241,0,11096,0,1855,,,12951,0,,836164,198,0
2021-06-23,Northern Ireland,N92000002,20,2,200,0,12958,0,2200,,,15158,0,,830506,188,0
2021-06-22,Northern Ireland,N92000002,20,2,207,0,8636,0,2321,,,10957,0,,823908,187,0
2021-06-21,Northern Ireland,N92000002,20,4,198,0,7560,0,2541,,,10101,0,,817178,133,0
2021-06-20,Northern Ireland,N92000002,18,0,132,0,6271,0,1419,,,7690,0,,810405,125,0
2021-06-19,Northern Ireland,N92000002,19,1,120,0,4103,0,1757,,,5860,0,,803384,158,0
2021-06-18,Northern Ireland,N92000002,19,0,135,0,7397,0,2188,,,9585,0,,797394,178,0
2021-06-17,Northern Ireland,N92000002,19,2,185,0,10735,0,1848,,,12583,0,,790071,179,0
2021-06-16,Northern Ireland,N92000002,20,3,173,0,12633,0,2095,,,14728,0,,782569,143,0
2021-06-15,Northern Ireland,N92000002,19,1,165,0,10235,0,2279,,,12514,0,,772933,115,0
2021-06-14,Northern Ireland,N92000002,18,0,120,0,7437,0,2361,,,9798,0,,762424,87,0
2021-06-13,Northern Ireland,N92000002,18,1,86,0,5497,0,1340,,,6837,0,,750356,70,0
2021-06-12,Northern Ireland,N92000002,19,1,62,0,2824,0,1722,,,4546,0,,750356,107,0
2021-06-11,Northern Ireland,N92000002,22,2,102,0,6392,1,2022,,,8414,0,,749820,121,0
2021-06-10,Northern Ireland,N92000002,21,2,130,0,10268,0,1817,,,12085,0,,743402,109,0
2021-06-09,Northern Ireland,N92000002,21,0,97,0,13849,0,2117,,,15966,0,,736190,105,0
2021-06-08,Northern Ireland,N92000002,22,3,107,1,7782,0,5077,,,12859,0,,728000,81,0
2021-06-07,Northern Ireland,N92000002,20,2,88,0,7295,0,2209,,,9504,0,,719800,54,0
2021-06-06,Northern Ireland,N92000002,19,1,50,0,6442,0,1089,,,7531,0,,710121,69,0
2021-06-05,Northern Ireland,N92000002,18,0,75,0,2988,0,695,,,3683,0,,703582,95,0
2021-06-04,Northern Ireland,N92000002,18,1,77,0,6664,0,1065,,,7729,0,,699318,73,0
2021-06-03,Northern Ireland,N92000002,20,1,82,0,7071,1,1748,,,8819,0,,692206,80,0
2021-06-02,Northern Ireland,N92000002,20,2,84,0,11641,0,2257,,,13898,0,,684398,84,0
2021-06-01,Northern Ireland,N92000002,21,1,71,1,9758,0,2499,,,12257,0,,675575,54,0
2021-05-31,Northern Ireland,N92000002,21,0,58,0,7194,0,1805,,,8999,0,,666957,39,0
2021-05-30,Northern Ireland,N92000002,25,0,36,0,3626,0,1418,,,5044,0,,661490,63,0
2021-05-29,Northern Ireland,N92000002,25,0,59,0,3182,1,1519,,,4701,0,,658157,68,0
2021-05-28,Northern Ireland,N92000002,25,2,70,1,6619,0,1759,,,8378,0,,654624,75,0
2021-05-27,Northern Ireland,N92000002,25,1,74,0,9692,0,1759,,,11451,0,,648518,84,1
2021-05-26,Northern Ireland,N92000002,27,1,81,0,11664,0,1944,,,13608,0,,639883,66,1
2021-05-25,Northern Ireland,N92000002,29,3,66,0,10041,0,2239,,,12280,0,,630170,75,1
2021-05-24,Northern Ireland,N92000002,30,4,74,0,6930,0,2420,,,9350,0,,620764,53,1
2021-05-23,Northern Ireland,N92000002,29,1,57,0,7381,0,1564,,,8945,0,,612064,77,1
2021-05-22,Northern Ireland,N92000002,30,3,63,0,2785,0,2654,,,5439,0,,606212,82,2
2021-05-21,Northern Ireland,N92000002,27,0,80,0,6284,0,1156,,,7440,0,,602303,84,2
2021-05-20,Northern Ireland,N92000002,29,0,81,0,11265,0,2102,,,13367,0,,592965,90,2
2021-05-19,Northern Ireland,N92000002,32,2,101,0,11725,0,2211,,,13936,0,,583977,107,2
2021-05-18,Northern Ireland,N92000002,31,2,106,1,10982,2,2372,,,13354,0,,575059,104,3
2021-05-17,Northern Ireland,N92000002,33,6,99,0,7786,1,2269,,,10055,0,,567117,82,2
2021-05-16,Northern Ireland,N92000002,32,0,68,2,6168,0,1602,,,7770,0,,559227,109,2
2021-05-15,Northern Ireland,N92000002,35,0,64,0,7824,0,4030,,,11854,0,,552431,0,3
2021-05-14,Northern Ireland,N92000002,36,4,55,0,0,0,0,,,0,0,,546275,96,3
2021-05-13,Northern Ireland,N92000002,38,2,89,1,9047,1,2105,,,11152,0,,537343,99,3
2021-05-12,Northern Ireland,N92000002,38,1,101,0,17491,0,2751,,,20242,0,,526191,113,4
2021-05-11,Northern Ireland,N92000002,43,2,106,1,7340,1,1803,,,9143,0,,515015,89,3
2021-05-10,Northern Ireland,N92000002,47,4,107,0,6929,0,1951,,,8880,0,,503087,76,4
2021-05-09,Northern Ireland,N92000002,48,3,78,0,7919,0,1481,,,9400,0,,493553,98,4
2021-05-08,Northern Ireland,N92000002,46,1,90,0,2685,0,1676,,,4361,0,,487828,81,4
2021-05-07,Northern Ireland,N92000002,47,1,78,0,9385,1,2696,,,12081,0,,481897,65,3
2021-05-06,Northern Ireland,N92000002,53,3,75,1,10213,0,1955,,,12168,0,,473502,102,5
2021-05-05,Northern Ireland,N92000002,58,4,96,0,8999,0,2223,,,11222,0,,459763,99,5
2021-05-04,Northern Ireland,N92000002,58,2,99,0,12407,0,2100,,,14507,0,,446309,83,5
2021-05-03,Northern Ireland,N92000002,58,6,87,0,7578,0,1719,,,9297,0,,436887,64,5
2021-05-02,Northern Ireland,N92000002,53,1,65,0,5583,1,1714,,,7297,0,,431873,69,6
2021-05-01,Northern Ireland,N92000002,54,2,62,1,3367,0,1479,,,4846,0,,426876,90,5
2021-04-30,Northern Ireland,N92000002,54,6,85,0,4348,1,1678,,,6026,0,,422234,108,4
